congress,chamber,icpsr,district_code,state_abbrev,party,bioname,ideal_point
107,House,20119,9.0,MA,D,"LYNCH, Stephen F.",-0.349
107,House,29123,1.0,MA,D,"OLVER, John Walter",-0.577
107,House,29358,5.0,MA,D,"MEEHAN, Martin Thomas",-0.39
107,House,29729,3.0,MA,D,"McGOVERN, James P.",-0.538
107,House,29730,6.0,MA,D,"TIERNEY, John F.",-0.488
107,House,29731,10.0,MA,D,"DELAHUNT, Bill",-0.495
107,House,29919,8.0,MA,D,"CAPUANO, Michael Everett",-0.58
107,House,2605,16.0,MI,D,"DINGELL, John David, Jr.",-0.448
107,House,10713,14.0,MI,D,"CONYERS, John, Jr.",-0.658
107,House,14407,10.0,MI,D,"BONIOR, David Edward",-0.547
107,House,14430,9.0,MI,D,"KILDEE, Dale Edward",-0.385
107,House,15033,12.0,MI,D,"LEVIN, Sander Martin",-0.379
107,House,15446,6.0,MI,R,"UPTON, Frederick Stephen",0.32
107,House,20120,8.0,MI,R,"ROGERS, Mike",0.4
107,House,29124,4.0,MI,R,"CAMP, David Lee",0.385
107,House,29360,1.0,MI,D,"STUPAK, Bart T.",-0.396
107,House,29361,2.0,MI,R,"HOEKSTRA, Peter",0.516
107,House,29362,3.0,MI,R,"EHLERS, Vernon James",0.316
107,House,29363,5.0,MI,D,"BARCIA, James A.",-0.184
107,House,29364,7.0,MI,R,"SMITH, Nick H.",0.505
107,House,29365,11.0,MI,R,"KNOLLENBERG, Joseph",0.366
107,House,29531,13.0,MI,D,"RIVERS, Lynn Nancy",-0.383
107,House,29733,15.0,MI,D,"KILPATRICK, Carolyn Cheeks",-0.491
107,House,14265,8.0,MN,D,"OBERSTAR, James Louis",-0.553
107,House,14656,5.0,MN,D,"SABO, Martin Olav",-0.516
107,House,20121,2.0,MN,R,"KENNEDY, Mark",0.409
107,House,20122,4.0,MN,D,"McCOLLUM, Betty",-0.417
107,House,29126,3.0,MN,R,"RAMSTAD, James (Jim)",0.316
107,House,29127,7.0,MN,D,"PETERSON, Collin Clark",-0.148
107,House,29532,1.0,MN,R,"GUTKNECHT, Gilbert W.",0.552
107,House,29533,6.0,MN,D,"LUTHER, William Paul",-0.306
107,House,15637,5.0,MS,D,"TAYLOR, Gary Eugene (Gene)",-0.045
107,House,29368,2.0,MS,D,"THOMPSON, Bennie",-0.517
107,House,29534,1.0,MS,R,"WICKER, Roger F.",0.376
107,House,29734,3.0,MS,R,"PICKERING, Charles W. (Chip), Jr.",0.342
107,House,29920,4.0,MS,D,"SHOWS, Clifford Ronald",-0.092
107,House,14421,3.0,MO,D,"GEPHARDT, Richard Andrew",-0.416
107,House,14451,4.0,MO,D,"SKELTON, Isaac Newton, IV (Ike)",-0.172
107,House,20123,2.0,MO,R,"AKIN, W. Todd",0.612
107,House,20124,6.0,MO,R,"GRAVES, Samuel",0.441
107,House,20147,1.0,MO,D,"CLAY, William Lacy, Jr.",-0.481
107,House,29535,5.0,MO,D,"McCARTHY, Karen",-0.344
107,House,29735,7.0,MO,R,"BLUNT, Roy",0.398
107,House,29736,8.0,MO,R,"EMERSON, Jo Ann",0.269
107,House,29737,9.0,MO,R,"HULSHOF, Kenny",0.363
107,House,20125,1.0,MT,R,"REHBERG, Denny",0.337
107,House,14605,1.0,NE,R,"BEREUTER, Douglas Kent",0.231
107,House,20126,3.0,NE,R,"OSBORNE, Thomas",0.299
107,House,29921,2.0,NE,R,"TERRY, Lee Raymond",0.426
107,House,29739,2.0,NV,R,"GIBBONS, James A.",0.484
107,House,29922,1.0,NV,D,"BERKLEY, Shelley",-0.302
107,House,29538,2.0,NH,R,"BASS, Charles Foster",0.331
107,House,29740,1.0,NH,R,"SUNUNU, John E.",0.473
107,House,14855,5.0,NJ,R,"ROUKEMA, Margaret Scafati",0.162
107,House,14863,4.0,NJ,R,"SMITH, Christopher Henry",0.172
107,House,15112,3.0,NJ,R,"SAXTON, Hugh James",0.238
107,House,15454,6.0,NJ,D,"PALLONE, Frank, Jr.",-0.404
107,House,15619,10.0,NJ,D,"PAYNE, Donald Milford",-0.592
107,House,20127,7.0,NJ,R,"FERGUSON, Michael",0.244
107,House,29132,1.0,NJ,D,"ANDREWS, Robert Ernest",-0.297
107,House,29373,13.0,NJ,D,"MENENDEZ, Robert",-0.367
107,House,29539,2.0,NJ,R,"LoBIONDO, Frank A.",0.211
107,House,29541,11.0,NJ,R,"FRELINGHUYSEN, Rodney P.",0.292
107,House,29741,8.0,NJ,D,"PASCRELL, William J., Jr.",-0.368
107,House,29742,9.0,NJ,D,"ROTHMAN, Steven",-0.352
107,House,29923,12.0,NJ,D,"HOLT, Rush",-0.463
107,House,14861,2.0,NM,R,"SKEEN, Joseph Richard",0.301
107,House,29779,1.0,NM,R,"WILSON, Heather",0.247
107,House,29924,3.0,NM,D,"UDALL, Thomas (Tom)",-0.453
107,House,13035,15.0,NY,D,"RANGEL, Charles B.",-0.514
107,House,14015,20.0,NY,R,"GILMAN, Benjamin Arthur",0.043
107,House,14248,29.0,NY,D,"LaFALCE, John Joseph",-0.357
107,House,15000,5.0,NY,D,"ACKERMAN, Gary Leonard",-0.429
107,House,15007,23.0,NY,R,"BOEHLERT, Sherwood Louis",0.103
107,House,15050,11.0,NY,D,"OWENS, Major Robert Odell",-0.569
107,House,15072,10.0,NY,D,"TOWNS, Edolphus",-0.519
107,House,15423,31.0,NY,R,"HOUGHTON, Amory, Jr.",0.154
107,House,15444,28.0,NY,D,"SLAUGHTER, Louise McIntosh",-0.465
107,House,15603,17.0,NY,D,"ENGEL, Eliot Lance",-0.408
107,House,15612,18.0,NY,D,"LOWEY, Nita M.",-0.389
107,House,15614,21.0,NY,D,"McNULTY, Michael Robert",-0.369
107,House,15630,25.0,NY,R,"WALSH, James T.",0.208
107,House,20128,1.0,NY,R,"GRUCCI, Jr., Felix J.",0.238
107,House,20129,2.0,NY,D,"ISRAEL, Steve",-0.334
107,House,29134,16.0,NY,D,"SERRANO, José E.",-0.491
107,House,29375,3.0,NY,R,"KING, Peter T.",0.259
107,House,29377,8.0,NY,D,"NADLER, Jerrold Lewis",-0.508
107,House,29378,12.0,NY,D,"VELÁZQUEZ, Nydia M.",-0.547
107,House,29379,14.0,NY,D,"MALONEY, Carolyn Bosher",-0.387
107,House,29380,26.0,NY,D,"HINCHEY, Maurice Dunlea",-0.575
107,House,29381,30.0,NY,R,"QUINN, John Francis (Jack)",0.198
107,House,29544,19.0,NY,R,"KELLY, Sue W.",0.231
107,House,29744,4.0,NY,D,"McCARTHY, Carolyn",-0.294
107,House,29773,13.0,NY,R,"FOSSELLA, Vito John",0.426
107,House,29776,6.0,NY,D,"MEEKS, Gregory W.",-0.415
107,House,29925,7.0,NY,D,"CROWLEY, Joseph",-0.412
107,House,29926,9.0,NY,D,"WEINER, Anthony D.",-0.408
107,House,29927,22.0,NY,R,"SWEENEY, John E.",0.249
107,House,29928,27.0,NY,R,"REYNOLDS, Thomas M.",0.349
107,House,39316,24.0,NY,R,"McHUGH, John Michael",0.225
107,House,15092,6.0,NC,R,"COBLE, Howard",0.52
107,House,15402,10.0,NC,R,"BALLENGER, Cass",0.464
107,House,15438,4.0,NC,D,"PRICE, David Eugene",-0.343
107,House,29135,11.0,NC,R,"TAYLOR, Charles Hart",0.488
107,House,29382,1.0,NC,D,"CLAYTON, Eva M.",-0.459
107,House,29383,12.0,NC,D,"WATT, Melvin L.",-0.526
107,House,29546,3.0,NC,R,"JONES, Walter Beaman, Jr.",0.244
107,House,29548,5.0,NC,R,"BURR, Richard M.",0.435
107,House,29549,9.0,NC,R,"MYRICK, Sue",0.56
107,House,29745,2.0,NC,D,"ETHERIDGE, Bobby R.",-0.288
107,House,29746,7.0,NC,D,"McINTYRE, Mike",-0.148
107,House,29929,8.0,NC,R,"HAYES, Robert (Robin)",0.351
107,House,29384,1.0,ND,D,"POMEROY, Earl Ralph, III",-0.266
107,House,14045,16.0,OH,R,"REGULA, Ralph Straus",0.221
107,House,14632,3.0,OH,D,"HALL, Tony Patrick",-0.28
107,House,14875,4.0,OH,R,"OXLEY, Michael Garver",0.382
107,House,15029,9.0,OH,D,"KAPTUR, Marcia Carolyn (Marcy)",-0.348
107,House,15121,17.0,OH,D,"TRAFICANT, James A., Jr.",-0.082
107,House,15442,14.0,OH,D,"SAWYER, Thomas Charles",-0.377
107,House,15604,5.0,OH,R,"GILLMOR, Paul Eugene",0.254
107,House,20130,12.0,OH,R,"TIBERI, Patrick (Pat)",0.386
107,House,29136,7.0,OH,R,"HOBSON, David Lee",0.315
107,House,29137,8.0,OH,R,"BOEHNER, John Andrew",0.513
107,House,29386,2.0,OH,R,"PORTMAN, Robert Jones (Rob)",0.371
107,House,29389,13.0,OH,D,"BROWN, Sherrod",-0.428
107,House,29390,15.0,OH,R,"PRYCE, Deborah D.",0.32
107,House,29550,1.0,OH,R,"CHABOT, Steve",0.542
107,House,29552,18.0,OH,R,"NEY, Robert William",0.269
107,House,29553,19.0,OH,R,"LaTOURETTE, Steven C.",0.211
107,House,29747,6.0,OH,D,"STRICKLAND, Ted",-0.384
107,House,29748,10.0,OH,D,"KUCINICH, Dennis",-0.582
107,House,29930,11.0,OH,D,"JONES, Stephanie Tubbs",-0.521
107,House,20131,1.0,OK,R,"SULLIVAN, John",0.513
107,House,20132,2.0,OK,D,"CARSON, Brad",-0.181
107,House,29392,5.0,OK,R,"ISTOOK, Ernest James, Jr.",0.492
107,House,29393,6.0,OK,R,"LUCAS, Frank D.",0.366
107,House,29554,1.0,OK,R,"LARGENT, Steve",0.617
107,House,29556,4.0,OK,R,"WATTS, Julius Caesar, Jr. (J. C.)",0.406
107,House,29749,3.0,OK,R,"WATKINS, Wesley Wade",0.368
107,House,15410,4.0,OR,D,"DeFAZIO, Peter Anthony",-0.427
107,House,29588,3.0,OR,D,"BLUMENAUER, Earl",-0.427
107,House,29750,5.0,OR,D,"HOOLEY, Darlene",-0.315
107,House,29931,1.0,OR,D,"WU, David",-0.37
107,House,29932,2.0,OR,R,"WALDEN, Greg",0.333
107,House,14052,9.0,PA,R,"SHUSTER, E. G. (Bud)",0.416
107,House,14072,12.0,PA,D,"MURTHA, John Patrick, Jr.",-0.265
107,House,14808,14.0,PA,D,"COYNE, William Joseph",-0.494
107,House,15008,3.0,PA,D,"BORSKI, Robert Anthony, Jr.",-0.416
107,House,15026,17.0,PA,R,"GEKAS, George William",0.426
107,House,15104,11.0,PA,D,"KANJORSKI, Paul E.",-0.303
107,House,15447,7.0,PA,R,"WELDON, Wayne Curtis (Curt)",0.232
107,House,20133,4.0,PA,R,"HART, Melissa A.",0.39
107,House,20134,9.0,PA,R,"SHUSTER, William (Bill)",0.374
107,House,20135,19.0,PA,R,"PLATTS, Todd",0.252
107,House,29396,6.0,PA,D,"HOLDEN, Thomas Timothy (Tim)",-0.233
107,House,29397,8.0,PA,R,"GREENWOOD, James Charles",0.225
107,House,29559,2.0,PA,D,"FATTAH, Chaka",-0.472
107,House,29561,18.0,PA,D,"DOYLE, Michael F.",-0.331
107,House,29562,20.0,PA,D,"MASCARA, Frank R.",-0.271
107,House,29563,21.0,PA,R,"ENGLISH, Philip Sheridan",0.251
107,House,29751,5.0,PA,R,"PETERSON, John",0.34
107,House,29752,16.0,PA,R,"PITTS, Joseph R.",0.538
107,House,29777,1.0,PA,D,"BRADY, Robert A.",-0.484
107,House,29933,10.0,PA,R,"SHERWOOD, Don",0.329
107,House,29934,13.0,PA,D,"HOEFFEL, Joseph M.",-0.338
107,House,29935,15.0,PA,R,"TOOMEY, Patrick Joseph",0.624
107,House,20136,2.0,RI,D,"LANGEVIN, James",-0.375
107,House,29564,1.0,RI,D,"KENNEDY, Patrick Joseph",-0.409
107,House,13042,2.0,SC,R,"SPENCE, Floyd Davidson",0.32
107,House,15064,5.0,SC,D,"SPRATT, John McKee, Jr.",-0.256
107,House,20137,1.0,SC,R,"BROWN, Henry Edward, Jr.",0.367
107,House,20138,2.0,SC,R,"WILSON, Addison Graves (Joe)",0.53
107,House,29566,3.0,SC,R,"GRAHAM, Lindsey O.",0.372
107,House,29936,4.0,SC,R,"DeMINT, James W.",0.7
107,House,39301,6.0,SC,D,"CLYBURN, James Enos",-0.465
107,House,29754,1.0,SD,R,"THUNE, John",0.428
107,House,15100,6.0,TN,D,"GORDON, Barton Jennings",-0.204
107,House,15450,5.0,TN,D,"CLEMENT, Robert Nelson",-0.216
107,House,15455,2.0,TN,R,"DUNCAN, John J., Jr.",0.604
107,House,15628,8.0,TN,D,"TANNER, John S.",-0.182
107,House,29567,3.0,TN,R,"WAMP, Zachary Paul",0.428
107,House,29568,4.0,TN,R,"HILLEARY, Van",0.543
107,House,29569,7.0,TN,R,"BRYANT, Ed",0.442
107,House,29755,1.0,TN,R,"JENKINS, William Lewis",0.396
107,House,29756,9.0,TN,D,"FORD, Harold, Jr.",-0.359
107,House,14290,14.0,TX,R,"PAUL, Ronald Ernest",0.863
107,House,14626,24.0,TX,D,"FROST, Jonas Martin",-0.316
107,House,14664,17.0,TX,D,"STENHOLM, Charles Walter",0.019
107,House,14828,4.0,TX,D,"HALL, Ralph Moody",0.096
107,House,15049,27.0,TX,D,"ORTIZ, Solomon P.",-0.272
107,House,15085,6.0,TX,R,"BARTON, Joe Linus",0.528
107,House,15093,19.0,TX,R,"COMBEST, Larry Ed",0.458
107,House,15094,22.0,TX,R,"DeLAY, Thomas Dale",0.593
107,House,15125,26.0,TX,R,"ARMEY, Richard Keith",0.635
107,House,15445,21.0,TX,R,"SMITH, Lamar Seeligson",0.425
107,House,20139,7.0,TX,R,"CULBERSON, John",0.503
107,House,29143,3.0,TX,R,"JOHNSON, Sam",0.61
107,House,29144,11.0,TX,D,"EDWARDS, Thomas Chester (Chet)",-0.226
107,House,29571,10.0,TX,D,"DOGGETT, Lloyd Alton, II",-0.402
107,House,29572,13.0,TX,R,"THORNBERRY, William McClellan (Mac)",0.525
107,House,29573,18.0,TX,D,"JACKSON LEE, Sheila",-0.46
107,House,29574,25.0,TX,D,"BENTSEN, Kenneth E., Jr.",-0.292
107,House,29757,1.0,TX,D,"SANDLIN, Max A.",-0.25
107,House,29758,2.0,TX,D,"TURNER, Jim",-0.185
107,House,29759,5.0,TX,R,"SESSIONS, Pete",0.592
107,House,29760,8.0,TX,R,"BRADY, Kevin Patrick",0.52
107,House,29761,9.0,TX,D,"LAMPSON, Nicholas V.",-0.179
107,House,29762,12.0,TX,R,"GRANGER, Kay",0.403
107,House,29763,15.0,TX,D,"HINOJOSA, Rubén",-0.34
107,House,29764,16.0,TX,D,"REYES, Silvestre",-0.321
107,House,29771,28.0,TX,D,"RODRIGUEZ, Ciro D.",-0.349
107,House,29943,20.0,TX,D,"GONZALEZ, Charles A.",-0.347
107,House,39302,23.0,TX,R,"BONILLA, Henry",0.4
107,House,39304,29.0,TX,D,"GREEN, Raymond Eugene (Gene)",-0.324
107,House,39305,30.0,TX,D,"JOHNSON, Eddie Bernice",-0.485
107,House,14829,1.0,UT,R,"HANSEN, James Vear",0.496
107,House,20140,2.0,UT,D,"MATHESON, James David (Jim)",-0.115
107,House,29766,3.0,UT,R,"CANNON, Christopher B.",0.596
107,House,29147,1.0,VT,,"SANDERS, Bernard",-0.538
107,House,14869,10.0,VA,R,"WOLF, Frank Rudolph",0.284
107,House,15010,9.0,VA,D,"BOUCHER, Frederick C.",-0.265
107,House,15060,4.0,VA,D,"SISISKY, Norman",-0.122
107,House,20141,1.0,VA,R,"DAVIS, Jo Ann",0.426
107,House,20142,2.0,VA,R,"SCHROCK, Edward",0.451
107,House,20143,4.0,VA,R,"FORBES, J. Randy",0.407
107,House,20144,7.0,VA,R,"CANTOR, Eric",0.518
107,House,29149,8.0,VA,D,"MORAN, James P.",-0.302
107,House,29576,11.0,VA,R,"DAVIS, Thomas M., III",0.282
107,House,39307,3.0,VA,D,"SCOTT, Robert C.",-0.45
107,House,39308,6.0,VA,R,"GOODLATTE, Robert William",0.496
107,House,89767,5.0,VA,R,"GOODE, Virgil H., Jr.",0.439
107,House,99767,5.0,VA,,"GOODE, Virgil H., Jr.",0.583
107,House,14413,6.0,WA,D,"DICKS, Norman DeValois",-0.312
107,House,15613,7.0,WA,D,"McDERMOTT, James A.",-0.666
107,House,20145,2.0,WA,D,"LARSEN, Richard Ray (Rick)",-0.365
107,House,29580,4.0,WA,R,"HASTINGS, Richard Norman (Doc)",0.416
107,House,29581,5.0,WA,R,"NETHERCUTT, George R., Jr.",0.357
107,House,29768,9.0,WA,D,"SMITH, Adam",-0.287
107,House,29937,1.0,WA,D,"INSLEE, Jay Robert",-0.33
107,House,29938,3.0,WA,D,"BAIRD, Brian",-0.342
107,House,39312,8.0,WA,R,"DUNN, Jennifer Blackburn",0.384
107,House,14448,3.0,WV,D,"RAHALL, Nick Joe, II",-0.306
107,House,15083,1.0,WV,D,"MOLLOHAN, Alan Bowlby",-0.292
107,House,20146,2.0,WV,R,"CAPITO, Shelley Moore",0.277
107,House,12036,7.0,WI,D,"OBEY, David Ross",-0.45
107,House,14657,9.0,WI,R,"SENSENBRENNER, Frank James, Jr.",0.638
107,House,14675,6.0,WI,R,"PETRI, Thomas Evert",0.379
107,House,15082,4.0,WI,D,"KLECZKA, Gerald Daniel",-0.322
107,House,29769,3.0,WI,D,"KIND, Ron",-0.26
107,House,29939,1.0,WI,R,"RYAN, Paul D.",0.556
107,House,29940,2.0,WI,D,"BALDWIN, Tammy",-0.492
107,House,29941,8.0,WI,R,"GREEN, Mark",0.456
107,House,39315,5.0,WI,D,"BARRETT, Thomas M.",-0.38
107,House,29584,1.0,WY,R,"CUBIN, Barbara L.",0.501
108,House,20300,1.0,AL,R,"BONNER, Jr., Josiah Robins (Jo)",0.367
108,House,20301,3.0,AL,R,"ROGERS, Mike Dennis",0.362
108,House,20302,7.0,AL,D,"DAVIS, Artur",-0.27
108,House,29100,5.0,AL,D,"CRAMER, Robert E. (Bud), Jr.",-0.132
108,House,29300,2.0,AL,R,"EVERETT, Robert Terry",0.414
108,House,29301,6.0,AL,R,"BACHUS, Spencer T., III",0.387
108,House,29701,4.0,AL,R,"ADERHOLT, Robert",0.384
108,House,14066,1.0,AK,R,"YOUNG, Donald Edwin",0.283
108,House,15105,8.0,AZ,R,"KOLBE, James Thomas",0.351
108,House,20100,6.0,AZ,R,"FLAKE, Jeff",0.855
108,House,20303,1.0,AZ,R,"RENZI, Rick",0.265
108,House,20304,2.0,AZ,R,"FRANKS, Trent",0.749
108,House,20305,7.0,AZ,D,"GRIJALVA, Raúl M.",-0.598
108,House,29101,4.0,AZ,D,"PASTOR, Ed",-0.421
108,House,29501,3.0,AZ,R,"SHADEGG, John B.",0.749
108,House,29502,5.0,AZ,R,"HAYWORTH, John D., Jr.",0.559
108,House,20101,3.0,AR,R,"BOOZMAN, John",0.425
108,House,20102,4.0,AR,D,"ROSS, Michael Avery",-0.201
108,House,29702,1.0,AR,D,"BERRY, Robert Marion",-0.293
108,House,29703,2.0,AR,D,"SNYDER, Victor F.",-0.268
108,House,14053,13.0,CA,D,"STARK, Fortney Hillman (Pete), Jr.",-0.631
108,House,14256,7.0,CA,D,"MILLER, George",-0.552
108,House,14280,30.0,CA,D,"WAXMAN, Henry Arnold",-0.473
108,House,14644,41.0,CA,R,"LEWIS, Charles Jeremy (Jerry)",0.348
108,House,14649,5.0,CA,D,"MATSUI, Robert T.",-0.404
108,House,14669,22.0,CA,R,"THOMAS, William Marshall",0.371
108,House,14813,26.0,CA,R,"DREIER, David Timothy",0.478
108,House,14835,52.0,CA,R,"HUNTER, Duncan Lee",0.47
108,House,14837,12.0,CA,D,"LANTOS, Thomas Peter",-0.376
108,House,15005,28.0,CA,D,"BERMAN, Howard Lawrence",-0.404
108,House,15413,24.0,CA,R,"GALLEGLY, Elton W.",0.402
108,House,15420,2.0,CA,R,"HERGER, Walter William (Wally)",0.551
108,House,15448,8.0,CA,D,"PELOSI, Nancy",-0.49
108,House,15601,48.0,CA,R,"COX, Charles Christopher",0.54
108,House,15621,46.0,CA,R,"ROHRABACHER, Dana",0.626
108,House,20103,15.0,CA,D,"HONDA, Mike",-0.529
108,House,20104,29.0,CA,D,"SCHIFF, Adam",-0.35
108,House,20105,32.0,CA,D,"SOLIS, Hilda L.",-0.508
108,House,20106,33.0,CA,D,"WATSON, Diane Edith",-0.531
108,House,20107,49.0,CA,R,"ISSA, Darrell",0.491
108,House,20108,53.0,CA,D,"DAVIS, Susan A.",-0.343
108,House,20306,18.0,CA,D,"CARDOZA, Dennis A.",-0.262
108,House,20307,21.0,CA,R,"NUNES, Devin",0.45
108,House,20310,39.0,CA,D,"SÁNCHEZ, Linda T.",-0.508
108,House,29104,4.0,CA,R,"DOOLITTLE, John Taylor",0.519
108,House,29105,20.0,CA,D,"DOOLEY, Calvin M.",-0.19
108,House,29106,35.0,CA,D,"WATERS, Maxine",-0.656
108,House,29107,50.0,CA,R,"CUNNINGHAM, Randall (Duke)",0.411
108,House,29309,6.0,CA,D,"WOOLSEY, Lynn C.",-0.556
108,House,29311,11.0,CA,R,"POMBO, Richard William",0.461
108,House,29312,14.0,CA,D,"ESHOO, Anna Georges",-0.379
108,House,29313,17.0,CA,D,"FARR, Sam",-0.455
108,House,29315,25.0,CA,R,"McKEON, Howard P. (Buck)",0.396
108,House,29316,31.0,CA,D,"BECERRA, Xavier",-0.512
108,House,29317,34.0,CA,D,"ROYBAL-ALLARD, Lucille",-0.469
108,House,29318,36.0,CA,D,"HARMAN, Jane L.",-0.262
108,House,29321,40.0,CA,R,"ROYCE, Edward Randall",0.657
108,House,29323,44.0,CA,R,"CALVERT, Ken",0.348
108,House,29325,51.0,CA,D,"FILNER, Bob",-0.652
108,House,29504,16.0,CA,D,"LOFGREN, Zoe",-0.4
108,House,29505,19.0,CA,R,"RADANOVICH, George P.",0.484
108,House,29586,37.0,CA,D,"MILLENDER-McDONALD, Juanita",-0.438
108,House,29705,10.0,CA,D,"TAUSCHER, Ellen O'Kane",-0.308
108,House,29707,27.0,CA,D,"SHERMAN, Brad",-0.343
108,House,29709,47.0,CA,D,"SANCHEZ, Loretta",-0.367
108,House,29774,23.0,CA,D,"CAPPS, Lois",-0.389
108,House,29775,45.0,CA,R,"BONO, Mary",0.353
108,House,29778,9.0,CA,D,"LEE, Barbara",-0.678
108,House,29901,1.0,CA,D,"THOMPSON, Michael",-0.393
108,House,29902,3.0,CA,R,"OSE, Doug",0.289
108,House,29903,38.0,CA,D,"NAPOLITANO, Grace Flores",-0.448
108,House,29905,42.0,CA,R,"MILLER, Gary G.",0.478
108,House,29942,43.0,CA,D,"BACA, Joe",-0.349
108,House,15419,5.0,CO,R,"HEFLEY, Joel M.",0.591
108,House,20311,4.0,CO,R,"MUSGRAVE, Marilyn N",0.565
108,House,20312,7.0,CO,R,"BEAUPREZ, Bob",0.523
108,House,29326,3.0,CO,R,"McINNIS, Scott",0.391
108,House,29710,1.0,CO,D,"DeGETTE, Diana",-0.431
108,House,29906,2.0,CO,D,"UDALL, Mark",-0.353
108,House,29907,6.0,CO,R,"TANCREDO, Thomas G.",0.75
108,House,15028,5.0,CT,R,"JOHNSON, Nancy Lee",0.122
108,House,15449,4.0,CT,R,"SHAYS, Christopher H.",0.129
108,House,20109,2.0,CT,R,"SIMMONS, Robert (Rob)",0.171
108,House,29109,3.0,CT,D,"DeLAURO, Rosa L.",-0.414
108,House,29908,1.0,CT,D,"LARSON, John B.",-0.397
108,House,29327,1.0,DE,R,"CASTLE, Michael Newbold",0.229
108,House,13047,10.0,FL,R,"YOUNG, Charles William (Bill)",0.325
108,House,14860,22.0,FL,R,"SHAW, Eugene Clay, Jr.",0.3
108,House,15006,9.0,FL,R,"BILIRAKIS, Michael",0.382
108,House,15605,14.0,FL,R,"GOSS, Porter J.",0.421
108,House,15627,6.0,FL,R,"STEARNS, Clifford Bundy",0.554
108,House,15634,18.0,FL,R,"ROS-LEHTINEN, Ileana",0.244
108,House,20110,1.0,FL,R,"MILLER, Jefferson B. (Jeff)",0.633
108,House,20111,4.0,FL,R,"CRENSHAW, Ander",0.333
108,House,20112,8.0,FL,R,"KELLER, Richard (Ric)",0.458
108,House,20113,12.0,FL,R,"PUTNAM, Adam",0.414
108,House,20313,5.0,FL,R,"BROWN-WAITE, Virginia (Ginny)",0.36
108,House,20314,13.0,FL,R,"HARRIS, Katherine",0.452
108,House,20315,24.0,FL,R,"FEENEY, Tom",0.641
108,House,20316,25.0,FL,R,"DIAZ-BALART, Mario",0.284
108,House,20358,17.0,FL,D,"MEEK, Kendrick B.",-0.363
108,House,29328,3.0,FL,D,"BROWN, Corrine",-0.429
108,House,29331,7.0,FL,R,"MICA, John L.",0.453
108,House,29335,20.0,FL,D,"DEUTSCH, Peter R.",-0.324
108,House,29336,21.0,FL,R,"DIAZ-BALART, Lincoln",0.243
108,House,29337,23.0,FL,D,"HASTINGS, Alcee Lamar",-0.564
108,House,29509,15.0,FL,R,"WELDON, David Joseph",0.471
108,House,29510,16.0,FL,R,"FOLEY, Mark A.",0.311
108,House,29713,2.0,FL,D,"BOYD, F. Allen, Jr.",-0.181
108,House,29714,11.0,FL,D,"DAVIS, Jim",-0.278
108,House,29715,19.0,FL,D,"WEXLER, Robert",-0.392
108,House,15431,5.0,GA,D,"LEWIS, John R.",-0.589
108,House,20317,3.0,GA,D,"MARSHALL, Jim",-0.119
108,House,20318,4.0,GA,D,"MAJETTE, Denise L.",-0.364
108,House,20319,11.0,GA,R,"GINGREY, Phil",0.561
108,House,20320,12.0,GA,R,"BURNS, Max",0.365
108,House,20321,13.0,GA,D,"SCOTT, David",-0.304
108,House,29338,1.0,GA,R,"KINGSTON, Jack",0.54
108,House,29339,2.0,GA,D,"BISHOP, Sanford Dixon, Jr.",-0.284
108,House,29340,8.0,GA,R,"COLLINS, Michael Allen (Mac)",0.536
108,House,29341,7.0,GA,R,"LINDER, John Elmer",0.559
108,House,29513,9.0,GA,R,"NORWOOD, Charles W., Jr.",0.533
108,House,29909,6.0,GA,R,"ISAKSON, Johnny",0.402
108,House,99342,10.0,GA,R,"DEAL, John Nathan",0.581
108,House,15245,1.0,HI,D,"ABERCROMBIE, Neil",-0.432
108,House,20322,2.0,HI,D,"CASE, Ed",-0.195
108,House,20114,1.0,ID,R,"OTTER, C. L. (Butch)",0.692
108,House,29910,2.0,ID,R,"SIMPSON, Michael K.",0.301
108,House,12041,8.0,IL,R,"CRANE, Philip Miller",0.739
108,House,14239,6.0,IL,R,"HYDE, Henry John",0.312
108,House,15023,17.0,IL,D,"EVANS, Lane Allen",-0.454
108,House,15036,3.0,IL,D,"LIPINSKI, William Oliver",-0.176
108,House,15417,14.0,IL,R,"HASTERT, John Dennis",0.443
108,House,15453,12.0,IL,D,"COSTELLO, Jerry Francis",-0.317
108,House,20115,10.0,IL,R,"KIRK, Mark Steven",0.274
108,House,20116,15.0,IL,R,"JOHNSON, Timothy V.",0.264
108,House,20323,5.0,IL,D,"EMANUEL, Rahm",-0.372
108,House,29346,1.0,IL,D,"RUSH, Bobby L.",-0.479
108,House,29348,4.0,IL,D,"GUTIÉRREZ, Luis V.",-0.487
108,House,29349,16.0,IL,R,"MANZULLO, Donald A.",0.51
108,House,29516,11.0,IL,R,"WELLER, Gerald C. (Jerry)",0.288
108,House,29517,18.0,IL,R,"LaHOOD, Ray H.",0.246
108,House,29585,2.0,IL,D,"JACKSON, Jesse L., Jr.",-0.538
108,House,29717,7.0,IL,D,"DAVIS, Danny K.",-0.487
108,House,29718,19.0,IL,R,"SHIMKUS, John M.",0.375
108,House,29911,9.0,IL,D,"SCHAKOWSKY, Janice D.",-0.604
108,House,29912,13.0,IL,R,"BIGGERT, Judy Borg",0.323
108,House,15014,5.0,IN,R,"BURTON, Danny Lee",0.585
